0.,0.05566435610218931,0.,0.,0.,0.,0.,0.,0.1407920755853203,0.,0.,0.38931502831619164,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.17896735606777237,0.,0.,0.,0.10875743889012716,0.,0.07741987499678053,0.,0.0490838700416187
0.005999262771803984,0.,0.0030625875755301954,0.00612239920767305,0.0048964811186199796,0.005923339094667836,0.057762320878706544,0.07464514556577823,0.,0.024825690265531452,0.02527085687521119,0.,0.013087305401034203,0.12567583229004045,0.010614375277037132,0.013925184507059407,0.018123044792191678,0.16700463721478798,0.020617153120977963,0.00907531539285254,0.18281575232785022,0.,0.15194213754257435,0.0060436616366441875,0.006698194432719685,0.,0.005396233961241289,0.,0.06047308874946643,0.
0.,0.0651344005468388,0.,0.,0.,0.,0.,0.,0.1382654270540511,0.,0.,0.30574752820140927,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15986408715074465,0.,0.,0.,0.16437460773937934,0.,0.10190631987411222,0.,0.06470762943346475
0.02275519101690568,0.,0.005719303904481293,0.023291133560970408,0.019644988555032165,0.022796552652319637,0.,0.,0.,0.05808812087485545,0.0148859391049919,0.,0.02865562898345716,0.,0.16520009362717886,0.1640076532316951,0.371959214462381,0.,0.06053246042182205,0.012520733048656384,0.,0.,0.,0.009038548333633198,0.010571783486637667,0.,0.01033265473498217,0.,0.,0.
0.,0.,0.06094849974967948,0.,0.,0.,0.007271102489307377,0.008647482959444112,0.,0.,0.1328569428185346,0.,0.23614280212408373,0.05281356310872459,0.,0.,0.,0.029312444085871435,0.,0.1251470834985656,0.012105598561082481,0.,0.011962398636539176,0.09208513447147991,0.10951149140441678,0.,0.11296091712272736,0.,0.008234538969543346,0.
0.,0.,0.04979150732792446,0.,0.,0.,0.006001286496829986,0.007349498907020277,0.,0.,0.12248537318066964,0.,0.29777823139994786,0.03761525574316136,0.,0.,0.,0.04416372509486772,0.,0.11985590827598834,0.010789372793869713,0.,0.010807041198672951,0.08074242098225913,0.10101068088837457,0.,0.10465723647731998,0.,0.006952461233093964,0.
0.,0.,0.04599356493248399,0.,0.,0.,0.005545715399557839,0.006777724007900569,0.,0.,0.1321890915653486,0.,0.3101034240908828,0.07798767466170198,0.,0.,0.,0.032708789127643995,0.,0.10909654047703735,0.010888491920933113,0.,0.010436709858701387,0.07555964495706684,0.08984775170286494,0.,0.08672033063057968,0.,0.006144546667296797,0.
0.02868015525021133,0.,0.007154958147532736,0.029664829337933678,0.02420624678963384,0.028959838791675307,0.,0.,0.,0.10589151042934182,0.021308573626747818,0.,0.10410555278865868,0.,0.09527011224815231,0.20008089343128918,0.16209650168832493,0.,0.12472987052463094,0.021495407264445352,0.,0.,0.,0.01274641325120499,0.016821967820134263,0.,0.01678716861008293,0.,0.,0.
0.,0.,0.03814796612955534,0.,0.,0.,0.004791735981785613,0.006681325764053855,0.,0.,0.12300871923309672,0.,0.13696755112523604,0.007195761030942461,0.,0.,0.,0.014269838311881491,0.,0.2793002706145769,0.011604860524073406,0.,0.013665702951492643,0.08699141968372784,0.14950784111590507,0.,0.1219901057413683,0.,0.005876901792304379,0.
0.,0.04656267505029264,0.,0.,0.,0.,0.,0.,0.2040726801189509,0.,0.,0.10502054331776392,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28930095922779425,0.,0.,0.,0.21107481146858664,0.,0.09707186855439805,0.,0.04689646226221348
0.05977259459223608,0.,0.015510442712864567,0.0608833738201621,0.04554903246096357,0.058057370127704046,0.,0.,0.,0.18829510147699388,0.06820757694631571,0.,0.02465606179413549,0.,0.05356961813928987,0.06655240536449432,0.07346907056896033,0.,0.1381080463143075,0.044386496730087203,0.,0.,0.,0.044495896488679264,0.035615798989087566,0.,0.022871113473718473,0.,0.,0.
0.004936748866076164,0.,0.002495446495798075,0.005152606936630927,0.0037034083218617144,0.004910976158765787,0.05010704076630366,0.08157171407524394,0.,0.018742420992348977,0.006289646155053262,0.,0.0037048598715035573,0.039397645995554786,0.004004526891150659,0.005103370920622556,0.005258214174286802,0.05799820896328999,0.013992246057957534,0.013535394920429667,0.16408759397409278,0.,0.43121928373948487,0.010487324265365932,0.011640328918390501,0.,0.0051360604187132885,0.,0.056524932121074456,0.
0.058241915115201076,0.,0.014910904546980908,0.06016747774768109,0.0435672841214471,0.05723536513686717,0.,0.,0.,0.19790105392380208,0.043070671334452096,0.,0.021555136621079087,0.,0.04693877340109053,0.05910926343700311,0.06244269026599786,0.,0.14420895042224893,0.05718444669458911,0.,0.,0.,0.06028965497406846,0.04767792160663709,0.,0.025498490650854348,0.,0.,0.
0.,0.06970682475263072,0.,0.,0.,0.,0.,0.,0.36619459045202973,0.,0.,0.0681177459809349,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2183188482982927,0.,0.,0.,0.10136023705452715,0.,0.11624852535872372,0.,0.06005322810286111
0.,0.04622376406937692,0.,0.,0.,0.,0.,0.,0.23905726161998045,0.,0.,0.06882866217781797,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.22092417340897563,0.,0.,0.,0.24543346645318756,0.,0.1300098526055262,0.,0.04952281966513529
0.008044455967684659,0.,0.003908731451095945,0.008598473458710648,0.006411648105005925,0.008343378045915485,0.0761301914278708,0.11133306531395692,0.,0.025111080890847806,0.006996671396839412,0.,0.006973257746826792,0.07333568482992338,0.00799353876266841,0.010547977800203877,0.009726194255275834,0.11972264112974616,0.030371285839166078,0.0180774672056313,0.12526779791490925,0.,0.162869594238496,0.008912944387407029,0.023672052161470947,0.,0.03680564902451239,0.,0.11084621864583502,0.
0.,0.04608818459909106,0.,0.,0.,0.,0.,0.,0.11789980648085228,0.,0.,0.06543955314351793,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.115039261840355,0.,0.,0.,0.4503501673829631,0.,0.14841668315600537,0.,0.05676634339721537
0.011184718586454857,0.,0.0051783611938177425,0.012622974231018052,0.008330147858596999,0.012185566579171124,0.10509092739331224,0.16843180396973179,0.,0.012228122318391944,0.004616820112299983,0.,0.00400737596137615,0.04903390193776545,0.0054184020800038864,0.006585570884871248,0.006296201837485338,0.06767591344441361,0.012335677167921045,0.00770641768181926,0.09340067457555078,0.,0.11869921983437891,0.009475431874750296,0.011623485431897868,0.,0.011243586243483239,0.,0.2566286988014881,0.
0.13331835052570942,0.,0.028461003805959378,0.1636405294869467,0.09587132451604934,0.1603740270780209,0.,0.,0.,0.0755997725912993,0.01570513313492082,0.,0.01353213253402361,0.,0.03909164237755755,0.04600642411133246,0.044477360358421404,0.,0.07503084460929037,0.022212191981794437,0.,0.,0.,0.030237010743139003,0.028727102899722662,0.,0.02771514924581267,0.,0.,0.
0.02560377247738751,0.,0.009620033550238426,0.033681458649628654,0.022468944348190814,0.03851240203950819,0.16781225785705758,0.14200128410481064,0.,0.008028147232498914,0.003544658469809881,0.,0.003081481552193918,0.04195297647447018,0.004702399302616033,0.005386957971538039,0.005251301802413741,0.05192577325859782,0.007928838848338381,0.004508627422223191,0.07016480370158638,0.,0.07906562886072854,0.0059277930121408315,0.005361799694950953,0.,0.005207846389607899,0.,0.2582608129794635,0.
